"price","time"
€120.98,2026-01-28 00:00:00
€120.02,2026-01-28 00:15:00
€116.25,2026-01-28 00:30:00
€113.93,2026-01-28 00:45:00
€118.12,2026-01-28 01:00:00
€115.51,2026-01-28 01:15:00
€109.31,2026-01-28 01:30:00
€108.97,2026-01-28 01:45:00
€114.25,2026-01-28 02:00:00
€106.85,2026-01-28 02:15:00
€110.17,2026-01-28 02:30:00
€107.77,2026-01-28 02:45:00
€112.41,2026-01-28 03:00:00
€110.83,2026-01-28 03:15:00
€107.38,2026-01-28 03:30:00
€111.85,2026-01-28 03:45:00
€109.84,2026-01-28 04:00:00
€117.53,2026-01-28 04:15:00
€118.62,2026-01-28 04:30:00
€119.54,2026-01-28 04:45:00
€114.02,2026-01-28 05:00:00
€120.48,2026-01-28 05:15:00
€125.89,2026-01-28 05:30:00
€134.64,2026-01-28 05:45:00
€131.35,2026-01-28 06:00:00
€154.14,2026-01-28 06:15:00
€182.41,2026-01-28 06:30:00
€220.55,2026-01-28 06:45:00
€192.00,2026-01-28 07:00:00
€211.96,2026-01-28 07:15:00
€228.27,2026-01-28 07:30:00
€236.24,2026-01-28 07:45:00
€226.00,2026-01-28 08:00:00
€239.46,2026-01-28 08:15:00
€240.19,2026-01-28 08:30:00
€210.52,2026-01-28 08:45:00
€251.18,2026-01-28 09:00:00
€237.44,2026-01-28 09:15:00
€215.89,2026-01-28 09:30:00
€191.24,2026-01-28 09:45:00
€209.29,2026-01-28 10:00:00
€203.47,2026-01-28 10:15:00
€203.88,2026-01-28 10:30:00
€188.07,2026-01-28 10:45:00
€204.19,2026-01-28 11:00:00
€194.35,2026-01-28 11:15:00
€185.62,2026-01-28 11:30:00
€176.70,2026-01-28 11:45:00
€189.00,2026-01-28 12:00:00
€180.32,2026-01-28 12:15:00
€181.62,2026-01-28 12:30:00
€180.32,2026-01-28 12:45:00
€184.21,2026-01-28 13:00:00
€181.73,2026-01-28 13:15:00
€187.87,2026-01-28 13:30:00
€187.62,2026-01-28 13:45:00
€167.46,2026-01-28 14:00:00
€185.19,2026-01-28 14:15:00
€199.89,2026-01-28 14:30:00
€195.42,2026-01-28 14:45:00
€183.00,2026-01-28 15:00:00
€188.47,2026-01-28 15:15:00
€216.25,2026-01-28 15:30:00
€217.15,2026-01-28 15:45:00
€192.26,2026-01-28 16:00:00
€197.36,2026-01-28 16:15:00
€215.55,2026-01-28 16:30:00
€221.88,2026-01-28 16:45:00
€196.62,2026-01-28 17:00:00
€204.43,2026-01-28 17:15:00
€198.18,2026-01-28 17:30:00
€186.16,2026-01-28 17:45:00
€173.56,2026-01-28 18:00:00
€171.50,2026-01-28 18:15:00
€168.40,2026-01-28 18:30:00
€168.24,2026-01-28 18:45:00
€169.73,2026-01-28 19:00:00
€166.80,2026-01-28 19:15:00
€161.20,2026-01-28 19:30:00
€147.17,2026-01-28 19:45:00
€162.17,2026-01-28 20:00:00
€153.15,2026-01-28 20:15:00
€137.92,2026-01-28 20:30:00
€123.95,2026-01-28 20:45:00
€151.72,2026-01-28 21:00:00
€147.75,2026-01-28 21:15:00
€126.19,2026-01-28 21:30:00
€109.91,2026-01-28 21:45:00
€135.48,2026-01-28 22:00:00
€128.13,2026-01-28 22:15:00
€118.61,2026-01-28 22:30:00
€114.45,2026-01-28 22:45:00
€119.23,2026-01-28 23:00:00
€118.55,2026-01-28 23:15:00
€110.85,2026-01-28 23:30:00
€104.01,2026-01-28 23:45:00
€109.33,2026-01-29 00:00:00
€104.85,2026-01-29 00:15:00
€103.82,2026-01-29 00:30:00
€101.91,2026-01-29 00:45:00
€105.80,2026-01-29 01:00:00
€104.03,2026-01-29 01:15:00
€103.92,2026-01-29 01:30:00
€102.43,2026-01-29 01:45:00
€103.22,2026-01-29 02:00:00
€102.81,2026-01-29 02:15:00
€101.71,2026-01-29 02:30:00
€100.23,2026-01-29 02:45:00
€100.03,2026-01-29 03:00:00
€100.00,2026-01-29 03:15:00
€100.53,2026-01-29 03:30:00
€101.38,2026-01-29 03:45:00
€99.89,2026-01-29 04:00:00
€101.30,2026-01-29 04:15:00
€101.38,2026-01-29 04:30:00
€104.07,2026-01-29 04:45:00
€101.57,2026-01-29 05:00:00
€107.95,2026-01-29 05:15:00
€114.58,2026-01-29 05:30:00
€125.45,2026-01-29 05:45:00
€105.28,2026-01-29 06:00:00
€126.74,2026-01-29 06:15:00
€145.75,2026-01-29 06:30:00
€158.31,2026-01-29 06:45:00
€141.43,2026-01-29 07:00:00
€162.06,2026-01-29 07:15:00
€175.32,2026-01-29 07:30:00
€175.99,2026-01-29 07:45:00
€170.81,2026-01-29 08:00:00
€179.48,2026-01-29 08:15:00
€175.84,2026-01-29 08:30:00
€174.34,2026-01-29 08:45:00
€181.37,2026-01-29 09:00:00
€181.43,2026-01-29 09:15:00
€186.40,2026-01-29 09:30:00
€180.27,2026-01-29 09:45:00
€188.22,2026-01-29 10:00:00
€178.68,2026-01-29 10:15:00
€179.95,2026-01-29 10:30:00
€171.82,2026-01-29 10:45:00
€177.67,2026-01-29 11:00:00
€177.96,2026-01-29 11:15:00
€174.86,2026-01-29 11:30:00
€165.85,2026-01-29 11:45:00
€172.20,2026-01-29 12:00:00
€169.90,2026-01-29 12:15:00
€163.57,2026-01-29 12:30:00
€167.67,2026-01-29 12:45:00
€168.72,2026-01-29 13:00:00
€169.89,2026-01-29 13:15:00
€167.52,2026-01-29 13:30:00
€168.12,2026-01-29 13:45:00
€163.56,2026-01-29 14:00:00
€170.12,2026-01-29 14:15:00
€174.45,2026-01-29 14:30:00
€174.75,2026-01-29 14:45:00
€158.38,2026-01-29 15:00:00
€158.19,2026-01-29 15:15:00
€169.90,2026-01-29 15:30:00
€170.71,2026-01-29 15:45:00
€155.20,2026-01-29 16:00:00
€160.74,2026-01-29 16:15:00
€167.54,2026-01-29 16:30:00
€179.47,2026-01-29 16:45:00
€163.89,2026-01-29 17:00:00
€168.29,2026-01-29 17:15:00
€168.90,2026-01-29 17:30:00
€164.64,2026-01-29 17:45:00
€162.65,2026-01-29 18:00:00
€161.20,2026-01-29 18:15:00
€160.69,2026-01-29 18:30:00
€160.57,2026-01-29 18:45:00
€164.62,2026-01-29 19:00:00
€160.65,2026-01-29 19:15:00
€160.42,2026-01-29 19:30:00
€151.99,2026-01-29 19:45:00
€160.24,2026-01-29 20:00:00
€152.41,2026-01-29 20:15:00
€138.17,2026-01-29 20:30:00
€138.96,2026-01-29 20:45:00
€138.92,2026-01-29 21:00:00
€140.50,2026-01-29 21:15:00
€134.29,2026-01-29 21:30:00
€115.28,2026-01-29 21:45:00
€130.47,2026-01-29 22:00:00
€123.29,2026-01-29 22:15:00
€122.26,2026-01-29 22:30:00
€105.48,2026-01-29 22:45:00
€110.96,2026-01-29 23:00:00
€101.68,2026-01-29 23:15:00
€103.12,2026-01-29 23:30:00
€97.44,2026-01-29 23:45:00
€125.08,2026-01-30 00:00:00
€114.00,2026-01-30 00:15:00
€104.21,2026-01-30 00:30:00
€100.97,2026-01-30 00:45:00
€106.22,2026-01-30 01:00:00
€104.65,2026-01-30 01:15:00
€102.47,2026-01-30 01:30:00
€99.91,2026-01-30 01:45:00
€104.26,2026-01-30 02:00:00
€101.87,2026-01-30 02:15:00
€99.12,2026-01-30 02:30:00
€99.16,2026-01-30 02:45:00
€99.90,2026-01-30 03:00:00
€97.12,2026-01-30 03:15:00
€97.14,2026-01-30 03:30:00
€97.53,2026-01-30 03:45:00
€97.76,2026-01-30 04:00:00
€96.58,2026-01-30 04:15:00
€97.17,2026-01-30 04:30:00
€101.24,2026-01-30 04:45:00
€94.34,2026-01-30 05:00:00
€101.97,2026-01-30 05:15:00
€107.49,2026-01-30 05:30:00
€123.26,2026-01-30 05:45:00
€108.53,2026-01-30 06:00:00
€128.01,2026-01-30 06:15:00
€140.00,2026-01-30 06:30:00
€152.02,2026-01-30 06:45:00
€141.47,2026-01-30 07:00:00
€156.42,2026-01-30 07:15:00
€157.91,2026-01-30 07:30:00
€173.45,2026-01-30 07:45:00
€173.21,2026-01-30 08:00:00
€168.89,2026-01-30 08:15:00
€171.40,2026-01-30 08:30:00
€163.59,2026-01-30 08:45:00
€175.89,2026-01-30 09:00:00
€168.66,2026-01-30 09:15:00
€169.38,2026-01-30 09:30:00
€162.88,2026-01-30 09:45:00
€171.13,2026-01-30 10:00:00
€167.40,2026-01-30 10:15:00
€166.00,2026-01-30 10:30:00
€157.96,2026-01-30 10:45:00
€167.34,2026-01-30 11:00:00
€160.37,2026-01-30 11:15:00
€160.44,2026-01-30 11:30:00
€149.95,2026-01-30 11:45:00
€155.32,2026-01-30 12:00:00
€147.39,2026-01-30 12:15:00
€143.62,2026-01-30 12:30:00
€147.86,2026-01-30 12:45:00
€147.50,2026-01-30 13:00:00
€143.90,2026-01-30 13:15:00
€145.14,2026-01-30 13:30:00
€147.56,2026-01-30 13:45:00
€142.21,2026-01-30 14:00:00
€143.06,2026-01-30 14:15:00
€147.06,2026-01-30 14:30:00
€153.87,2026-01-30 14:45:00
€148.50,2026-01-30 15:00:00
€156.19,2026-01-30 15:15:00
€165.00,2026-01-30 15:30:00
€161.20,2026-01-30 15:45:00
€156.84,2026-01-30 16:00:00
€162.14,2026-01-30 16:15:00
€156.10,2026-01-30 16:30:00
€156.10,2026-01-30 16:45:00
€157.21,2026-01-30 17:00:00
€150.54,2026-01-30 17:15:00
€154.00,2026-01-30 17:30:00
€157.89,2026-01-30 17:45:00
€141.19,2026-01-30 18:00:00
€138.16,2026-01-30 18:15:00
€142.84,2026-01-30 18:30:00
€149.00,2026-01-30 18:45:00
€141.15,2026-01-30 19:00:00
€135.72,2026-01-30 19:15:00
€132.92,2026-01-30 19:30:00
€122.20,2026-01-30 19:45:00
€165.00,2026-01-30 20:00:00
€152.09,2026-01-30 20:15:00
€127.26,2026-01-30 20:30:00
€124.90,2026-01-30 20:45:00
€132.46,2026-01-30 21:00:00
€130.96,2026-01-30 21:15:00
€122.41,2026-01-30 21:30:00
€107.36,2026-01-30 21:45:00
€128.57,2026-01-30 22:00:00
€116.58,2026-01-30 22:15:00
€111.62,2026-01-30 22:30:00
€99.09,2026-01-30 22:45:00
€118.41,2026-01-30 23:00:00
€113.22,2026-01-30 23:15:00
€102.03,2026-01-30 23:30:00
€96.27,2026-01-30 23:45:00
€108.80,2026-01-31 00:00:00
€98.72,2026-01-31 00:15:00
€103.33,2026-01-31 00:30:00
€95.99,2026-01-31 00:45:00
€100.83,2026-01-31 01:00:00
€96.14,2026-01-31 01:15:00
€99.07,2026-01-31 01:30:00
€96.72,2026-01-31 01:45:00
€96.18,2026-01-31 02:00:00
€95.06,2026-01-31 02:15:00
€98.95,2026-01-31 02:30:00
€97.08,2026-01-31 02:45:00
€98.17,2026-01-31 03:00:00
€97.83,2026-01-31 03:15:00
€97.77,2026-01-31 03:30:00
€97.84,2026-01-31 03:45:00
€97.71,2026-01-31 04:00:00
€97.73,2026-01-31 04:15:00
€100.15,2026-01-31 04:30:00
€107.00,2026-01-31 04:45:00
€97.78,2026-01-31 05:00:00
€102.46,2026-01-31 05:15:00
€102.67,2026-01-31 05:30:00
€109.49,2026-01-31 05:45:00
€97.59,2026-01-31 06:00:00
€107.09,2026-01-31 06:15:00
€108.16,2026-01-31 06:30:00
€118.52,2026-01-31 06:45:00
€108.20,2026-01-31 07:00:00
€115.34,2026-01-31 07:15:00
€118.21,2026-01-31 07:30:00
€118.85,2026-01-31 07:45:00
€116.57,2026-01-31 08:00:00
€120.17,2026-01-31 08:15:00
€123.22,2026-01-31 08:30:00
€125.90,2026-01-31 08:45:00
€126.07,2026-01-31 09:00:00
€125.17,2026-01-31 09:15:00
€126.17,2026-01-31 09:30:00
€118.87,2026-01-31 09:45:00
€130.42,2026-01-31 10:00:00
€125.05,2026-01-31 10:15:00
€123.19,2026-01-31 10:30:00
€115.48,2026-01-31 10:45:00
€126.14,2026-01-31 11:00:00
€121.19,2026-01-31 11:15:00
€115.47,2026-01-31 11:30:00
€110.01,2026-01-31 11:45:00
€124.62,2026-01-31 12:00:00
€117.67,2026-01-31 12:15:00
€112.14,2026-01-31 12:30:00
€110.48,2026-01-31 12:45:00
€114.15,2026-01-31 13:00:00
€114.60,2026-01-31 13:15:00
€112.74,2026-01-31 13:30:00
€113.63,2026-01-31 13:45:00
€109.98,2026-01-31 14:00:00
€111.87,2026-01-31 14:15:00
€117.18,2026-01-31 14:30:00
€118.15,2026-01-31 14:45:00
€111.14,2026-01-31 15:00:00
€115.99,2026-01-31 15:15:00
€119.08,2026-01-31 15:30:00
€124.76,2026-01-31 15:45:00
€114.07,2026-01-31 16:00:00
€126.80,2026-01-31 16:15:00
€131.58,2026-01-31 16:30:00
€139.34,2026-01-31 16:45:00
€137.20,2026-01-31 17:00:00
€133.30,2026-01-31 17:15:00
€140.48,2026-01-31 17:30:00
€142.18,2026-01-31 17:45:00
€141.49,2026-01-31 18:00:00
€141.75,2026-01-31 18:15:00
€149.24,2026-01-31 18:30:00
€140.90,2026-01-31 18:45:00
€145.05,2026-01-31 19:00:00
€141.74,2026-01-31 19:15:00
€136.53,2026-01-31 19:30:00
€128.05,2026-01-31 19:45:00
€137.67,2026-01-31 20:00:00
€129.05,2026-01-31 20:15:00
€125.07,2026-01-31 20:30:00
€114.34,2026-01-31 20:45:00
€124.36,2026-01-31 21:00:00
€118.18,2026-01-31 21:15:00
€114.51,2026-01-31 21:30:00
€107.59,2026-01-31 21:45:00
€122.55,2026-01-31 22:00:00
€115.21,2026-01-31 22:15:00
€117.47,2026-01-31 22:30:00
€106.83,2026-01-31 22:45:00
€110.26,2026-01-31 23:00:00
€109.63,2026-01-31 23:15:00
€106.34,2026-01-31 23:30:00
€100.54,2026-01-31 23:45:00
€109.02,2026-02-01 00:00:00
€101.02,2026-02-01 00:15:00
€96.31,2026-02-01 00:30:00
€95.57,2026-02-01 00:45:00
€105.19,2026-02-01 01:00:00
€99.00,2026-02-01 01:15:00
€97.76,2026-02-01 01:30:00
€94.26,2026-02-01 01:45:00
€100.95,2026-02-01 02:00:00
€99.01,2026-02-01 02:15:00
€99.39,2026-02-01 02:30:00
€97.76,2026-02-01 02:45:00
€93.64,2026-02-01 03:00:00
€97.27,2026-02-01 03:15:00
€95.56,2026-02-01 03:30:00
€98.74,2026-02-01 03:45:00
€98.85,2026-02-01 04:00:00
€98.69,2026-02-01 04:15:00
€98.00,2026-02-01 04:30:00
€97.71,2026-02-01 04:45:00
€97.71,2026-02-01 05:00:00
€95.41,2026-02-01 05:15:00
€99.89,2026-02-01 05:30:00
€99.88,2026-02-01 05:45:00
€94.47,2026-02-01 06:00:00
€96.68,2026-02-01 06:15:00
€96.13,2026-02-01 06:30:00
€105.11,2026-02-01 06:45:00
€102.09,2026-02-01 07:00:00
€105.59,2026-02-01 07:15:00
€108.94,2026-02-01 07:30:00
€112.50,2026-02-01 07:45:00
€107.58,2026-02-01 08:00:00
€110.62,2026-02-01 08:15:00
€111.83,2026-02-01 08:30:00
€111.23,2026-02-01 08:45:00
€111.91,2026-02-01 09:00:00
€110.36,2026-02-01 09:15:00
€109.65,2026-02-01 09:30:00
€110.09,2026-02-01 09:45:00
€115.32,2026-02-01 10:00:00
€110.58,2026-02-01 10:15:00
€109.76,2026-02-01 10:30:00
€107.91,2026-02-01 10:45:00
€111.46,2026-02-01 11:00:00
€109.76,2026-02-01 11:15:00
€108.45,2026-02-01 11:30:00
€107.90,2026-02-01 11:45:00
€114.14,2026-02-01 12:00:00
€106.29,2026-02-01 12:15:00
€107.92,2026-02-01 12:30:00
€105.02,2026-02-01 12:45:00
€102.81,2026-02-01 13:00:00
€100.58,2026-02-01 13:15:00
€99.67,2026-02-01 13:30:00
€99.83,2026-02-01 13:45:00
€100.46,2026-02-01 14:00:00
€101.38,2026-02-01 14:15:00
€103.98,2026-02-01 14:30:00
€104.79,2026-02-01 14:45:00
€103.52,2026-02-01 15:00:00
€107.76,2026-02-01 15:15:00
€112.00,2026-02-01 15:30:00
€115.52,2026-02-01 15:45:00
€106.54,2026-02-01 16:00:00
€112.35,2026-02-01 16:15:00
€117.00,2026-02-01 16:30:00
€127.27,2026-02-01 16:45:00
€124.58,2026-02-01 17:00:00
€127.22,2026-02-01 17:15:00
€133.60,2026-02-01 17:30:00
€138.00,2026-02-01 17:45:00
€133.65,2026-02-01 18:00:00
€134.24,2026-02-01 18:15:00
€144.21,2026-02-01 18:30:00
€140.38,2026-02-01 18:45:00
€143.23,2026-02-01 19:00:00
€137.86,2026-02-01 19:15:00
€138.23,2026-02-01 19:30:00
€134.83,2026-02-01 19:45:00
€132.79,2026-02-01 20:00:00
€133.59,2026-02-01 20:15:00
€124.95,2026-02-01 20:30:00
€116.55,2026-02-01 20:45:00
€122.15,2026-02-01 21:00:00
€119.19,2026-02-01 21:15:00
€112.38,2026-02-01 21:30:00
€102.93,2026-02-01 21:45:00
€125.83,2026-02-01 22:00:00
€114.52,2026-02-01 22:15:00
€116.50,2026-02-01 22:30:00
€109.57,2026-02-01 22:45:00
€120.14,2026-02-01 23:00:00
€111.47,2026-02-01 23:15:00
€107.76,2026-02-01 23:30:00
€100.62,2026-02-01 23:45:00
€103.08,2026-02-02 00:00:00
€102.88,2026-02-02 00:15:00
€100.66,2026-02-02 00:30:00
€96.62,2026-02-02 00:45:00
€100.16,2026-02-02 01:00:00
€95.25,2026-02-02 01:15:00
€100.15,2026-02-02 01:30:00
€98.33,2026-02-02 01:45:00
€96.80,2026-02-02 02:00:00
€97.83,2026-02-02 02:15:00
€99.50,2026-02-02 02:30:00
€97.74,2026-02-02 02:45:00
€101.91,2026-02-02 03:00:00
€101.64,2026-02-02 03:15:00
€101.63,2026-02-02 03:30:00
€101.59,2026-02-02 03:45:00
€99.68,2026-02-02 04:00:00
€101.80,2026-02-02 04:15:00
€101.93,2026-02-02 04:30:00
€109.28,2026-02-02 04:45:00
€99.76,2026-02-02 05:00:00
€104.85,2026-02-02 05:15:00
€110.88,2026-02-02 05:30:00
€132.51,2026-02-02 05:45:00
€120.38,2026-02-02 06:00:00
€137.52,2026-02-02 06:15:00
€150.41,2026-02-02 06:30:00
€169.61,2026-02-02 06:45:00
€153.38,2026-02-02 07:00:00
€176.30,2026-02-02 07:15:00
€191.13,2026-02-02 07:30:00
€195.81,2026-02-02 07:45:00
€190.23,2026-02-02 08:00:00
€184.33,2026-02-02 08:15:00
€171.80,2026-02-02 08:30:00
€160.82,2026-02-02 08:45:00
€167.08,2026-02-02 09:00:00
€164.66,2026-02-02 09:15:00
€155.00,2026-02-02 09:30:00
€146.83,2026-02-02 09:45:00
€158.47,2026-02-02 10:00:00
€144.89,2026-02-02 10:15:00
€146.33,2026-02-02 10:30:00
€146.75,2026-02-02 10:45:00
€143.83,2026-02-02 11:00:00
€143.72,2026-02-02 11:15:00
€143.89,2026-02-02 11:30:00
€142.19,2026-02-02 11:45:00
€139.29,2026-02-02 12:00:00
€136.98,2026-02-02 12:15:00
€131.04,2026-02-02 12:30:00
€129.42,2026-02-02 12:45:00
€143.53,2026-02-02 13:00:00
€146.00,2026-02-02 13:15:00
€145.00,2026-02-02 13:30:00
€144.39,2026-02-02 13:45:00
€145.27,2026-02-02 14:00:00
€146.86,2026-02-02 14:15:00
€131.74,2026-02-02 14:30:00
€138.14,2026-02-02 14:45:00
€139.60,2026-02-02 15:00:00
€154.55,2026-02-02 15:15:00
€179.87,2026-02-02 15:30:00
€157.49,2026-02-02 15:45:00
€158.45,2026-02-02 16:00:00
€169.92,2026-02-02 16:15:00
€195.28,2026-02-02 16:30:00
€208.23,2026-02-02 16:45:00
€212.61,2026-02-02 17:00:00
€196.26,2026-02-02 17:15:00
€166.80,2026-02-02 17:30:00
€144.32,2026-02-02 17:45:00
€136.42,2026-02-02 18:00:00
€148.81,2026-02-02 18:15:00
€143.21,2026-02-02 18:30:00
€138.10,2026-02-02 18:45:00
€153.23,2026-02-02 19:00:00
€156.87,2026-02-02 19:15:00
€144.72,2026-02-02 19:30:00
€123.64,2026-02-02 19:45:00
€141.18,2026-02-02 20:00:00
€136.74,2026-02-02 20:15:00
€130.68,2026-02-02 20:30:00
€113.04,2026-02-02 20:45:00
€104.10,2026-02-02 21:00:00
€88.21,2026-02-02 21:15:00
€104.10,2026-02-02 21:30:00
€99.91,2026-02-02 21:45:00
€113.80,2026-02-02 22:00:00
€109.73,2026-02-02 22:15:00
€97.13,2026-02-02 22:30:00
€97.17,2026-02-02 22:45:00
€114.85,2026-02-02 23:00:00
€101.94,2026-02-02 23:15:00
€98.77,2026-02-02 23:30:00
€94.11,2026-02-02 23:45:00
€103.47,2026-02-03 00:00:00
€103.07,2026-02-03 00:15:00
€102.45,2026-02-03 00:30:00
€97.38,2026-02-03 00:45:00
€102.85,2026-02-03 01:00:00
€100.00,2026-02-03 01:15:00
€102.52,2026-02-03 01:30:00
€97.01,2026-02-03 01:45:00
€103.75,2026-02-03 02:00:00
€98.83,2026-02-03 02:15:00
€99.94,2026-02-03 02:30:00
€97.65,2026-02-03 02:45:00
€97.61,2026-02-03 03:00:00
€97.53,2026-02-03 03:15:00
€98.91,2026-02-03 03:30:00
€98.76,2026-02-03 03:45:00
€95.92,2026-02-03 04:00:00
€96.97,2026-02-03 04:15:00
€95.82,2026-02-03 04:30:00
€106.84,2026-02-03 04:45:00
€101.68,2026-02-03 05:00:00
€104.95,2026-02-03 05:15:00
€106.77,2026-02-03 05:30:00
€104.23,2026-02-03 05:45:00
€108.72,2026-02-03 06:00:00
€115.53,2026-02-03 06:15:00
€123.16,2026-02-03 06:30:00
€119.60,2026-02-03 06:45:00
€144.39,2026-02-03 07:00:00
€171.16,2026-02-03 07:15:00
€183.67,2026-02-03 07:30:00
€187.73,2026-02-03 07:45:00
€196.77,2026-02-03 08:00:00
€190.53,2026-02-03 08:15:00
€173.90,2026-02-03 08:30:00
€171.68,2026-02-03 08:45:00
€169.20,2026-02-03 09:00:00
€161.59,2026-02-03 09:15:00
€164.35,2026-02-03 09:30:00
€153.14,2026-02-03 09:45:00
€173.12,2026-02-03 10:00:00
€147.38,2026-02-03 10:15:00
€145.50,2026-02-03 10:30:00
€128.89,2026-02-03 10:45:00
€135.88,2026-02-03 11:00:00
€139.30,2026-02-03 11:15:00
€127.73,2026-02-03 11:30:00
€127.01,2026-02-03 11:45:00
€128.01,2026-02-03 12:00:00
€127.10,2026-02-03 12:15:00
€122.03,2026-02-03 12:30:00
€126.56,2026-02-03 12:45:00
€130.14,2026-02-03 13:00:00
€133.89,2026-02-03 13:15:00
€131.37,2026-02-03 13:30:00
€137.10,2026-02-03 13:45:00
€125.72,2026-02-03 14:00:00
€144.94,2026-02-03 14:15:00
€160.03,2026-02-03 14:30:00
€169.31,2026-02-03 14:45:00
€146.48,2026-02-03 15:00:00
€156.00,2026-02-03 15:15:00
€164.51,2026-02-03 15:30:00
€151.38,2026-02-03 15:45:00
€131.59,2026-02-03 16:00:00
€145.73,2026-02-03 16:15:00
€139.35,2026-02-03 16:30:00
€132.99,2026-02-03 16:45:00
€133.00,2026-02-03 17:00:00
€134.45,2026-02-03 17:15:00
€123.48,2026-02-03 17:30:00
€120.75,2026-02-03 17:45:00
€122.70,2026-02-03 18:00:00
€123.31,2026-02-03 18:15:00
€122.83,2026-02-03 18:30:00
€119.38,2026-02-03 18:45:00
€120.48,2026-02-03 19:00:00
€124.40,2026-02-03 19:15:00
€129.82,2026-02-03 19:30:00
€126.29,2026-02-03 19:45:00
€127.77,2026-02-03 20:00:00
€131.13,2026-02-03 20:15:00
€123.89,2026-02-03 20:30:00
€112.65,2026-02-03 20:45:00
€112.19,2026-02-03 21:00:00
€115.53,2026-02-03 21:15:00
€117.24,2026-02-03 21:30:00
€102.47,2026-02-03 21:45:00
€119.34,2026-02-03 22:00:00
€111.20,2026-02-03 22:15:00
€105.86,2026-02-03 22:30:00
€106.67,2026-02-03 22:45:00
€113.14,2026-02-03 23:00:00
€106.81,2026-02-03 23:15:00
€103.26,2026-02-03 23:30:00
€96.42,2026-02-03 23:45:00
€103.89,2026-02-04 00:00:00
€103.00,2026-02-04 00:15:00
€103.05,2026-02-04 00:30:00
€103.01,2026-02-04 00:45:00
€107.67,2026-02-04 01:00:00
€106.14,2026-02-04 01:15:00
€97.98,2026-02-04 01:30:00
€102.22,2026-02-04 01:45:00
€107.12,2026-02-04 02:00:00
€103.14,2026-02-04 02:15:00
€100.58,2026-02-04 02:30:00
€99.29,2026-02-04 02:45:00
€100.58,2026-02-04 03:00:00
€102.61,2026-02-04 03:15:00
€99.38,2026-02-04 03:30:00
€97.55,2026-02-04 03:45:00
€100.84,2026-02-04 04:00:00
€98.70,2026-02-04 04:15:00
€102.45,2026-02-04 04:30:00
€108.62,2026-02-04 04:45:00
€94.98,2026-02-04 05:00:00
€107.18,2026-02-04 05:15:00
€107.85,2026-02-04 05:30:00
€115.59,2026-02-04 05:45:00
€112.72,2026-02-04 06:00:00
€124.88,2026-02-04 06:15:00
€127.85,2026-02-04 06:30:00
€139.45,2026-02-04 06:45:00
€134.22,2026-02-04 07:00:00
€149.74,2026-02-04 07:15:00
€151.93,2026-02-04 07:30:00
€160.15,2026-02-04 07:45:00
€145.18,2026-02-04 08:00:00
€154.99,2026-02-04 08:15:00
€161.88,2026-02-04 08:30:00
€158.74,2026-02-04 08:45:00
€166.13,2026-02-04 09:00:00
€173.60,2026-02-04 09:15:00
€160.87,2026-02-04 09:30:00
€156.59,2026-02-04 09:45:00
€170.75,2026-02-04 10:00:00
€165.35,2026-02-04 10:15:00
€155.89,2026-02-04 10:30:00
€152.45,2026-02-04 10:45:00
€157.52,2026-02-04 11:00:00
€155.61,2026-02-04 11:15:00
€148.11,2026-02-04 11:30:00
€142.63,2026-02-04 11:45:00
€149.09,2026-02-04 12:00:00
€146.87,2026-02-04 12:15:00
€142.99,2026-02-04 12:30:00
€142.31,2026-02-04 12:45:00
€151.42,2026-02-04 13:00:00
€154.00,2026-02-04 13:15:00
€154.97,2026-02-04 13:30:00
€151.66,2026-02-04 13:45:00
€152.81,2026-02-04 14:00:00
€159.38,2026-02-04 14:15:00
€160.78,2026-02-04 14:30:00
€155.91,2026-02-04 14:45:00
€156.21,2026-02-04 15:00:00
€155.73,2026-02-04 15:15:00
€162.60,2026-02-04 15:30:00
€158.91,2026-02-04 15:45:00
€147.79,2026-02-04 16:00:00
€157.00,2026-02-04 16:15:00
€156.81,2026-02-04 16:30:00
€161.62,2026-02-04 16:45:00
€152.57,2026-02-04 17:00:00
€155.23,2026-02-04 17:15:00
€154.21,2026-02-04 17:30:00
€154.52,2026-02-04 17:45:00
€153.37,2026-02-04 18:00:00
€149.94,2026-02-04 18:15:00
€150.05,2026-02-04 18:30:00
€148.07,2026-02-04 18:45:00
€149.43,2026-02-04 19:00:00
€148.81,2026-02-04 19:15:00
€145.56,2026-02-04 19:30:00
€139.89,2026-02-04 19:45:00
€141.43,2026-02-04 20:00:00
€139.36,2026-02-04 20:15:00
€129.12,2026-02-04 20:30:00
€116.14,2026-02-04 20:45:00
€122.58,2026-02-04 21:00:00
€113.92,2026-02-04 21:15:00
€102.56,2026-02-04 21:30:00
€94.98,2026-02-04 21:45:00
€115.21,2026-02-04 22:00:00
€113.10,2026-02-04 22:15:00
€93.71,2026-02-04 22:30:00
€87.94,2026-02-04 22:45:00
€100.87,2026-02-04 23:00:00
€90.57,2026-02-04 23:15:00
€85.09,2026-02-04 23:30:00
€79.76,2026-02-04 23:45:00
€93.12,2026-02-05 00:00:00
€95.60,2026-02-05 00:15:00
€92.74,2026-02-05 00:30:00
€94.39,2026-02-05 00:45:00
€92.06,2026-02-05 01:00:00
€92.05,2026-02-05 01:15:00
€90.79,2026-02-05 01:30:00
€88.93,2026-02-05 01:45:00
€89.57,2026-02-05 02:00:00
